,Age,Attrition,DistanceFromHome,Education,EmployeeID,EmployeeCount,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
1310,58,0,8,4,1311,1,0,2,29720,0.0,14,0,38.0,2,37,1,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1311,44,0,23,2,1312,1,1,1,195860,4.0,16,0,17.0,3,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1312,37,1,9,3,1313,1,0,2,54840,2.0,17,0,7.0,4,3,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1313,32,0,12,2,1314,1,1,1,20610,1.0,15,1,1.0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1314,20,1,4,4,1315,1,1,2,99240,1.0,22,0,1.0,3,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1315,34,0,1,4,1316,1,0,4,41980,1.0,22,1,16.0,2,16,2,10,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1316,37,0,24,2,1317,1,0,1,68150,5.0,20,1,17.0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1317,59,0,12,2,1318,1,0,2,47230,9.0,14,0,30.0,0,3,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1318,50,0,3,4,1319,1,0,4,61420,3.0,13,2,28.0,3,8,0,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1319,25,1,10,1,1320,1,0,2,82370,1.0,13,0,6.0,6,6,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1320,25,0,26,3,1321,1,0,1,88530,1.0,22,1,2.0,3,2,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1321,22,0,2,1,1322,1,0,1,193310,1.0,12,1,1.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1322,51,0,1,3,1323,1,1,1,20730,3.0,14,1,23.0,4,13,12,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1323,34,1,4,4,1324,1,1,5,55620,1.0,15,0,9.0,3,9,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1324,54,0,9,3,1325,1,0,1,196130,2.0,17,0,23.0,5,5,4,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1325,24,0,2,1,1326,1,0,2,34070,0.0,13,1,6.0,4,5,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1326,34,0,4,3,1327,1,1,2,50630,6.0,12,1,12.0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1327,37,0,6,1,1328,1,0,1,46390,2.0,12,2,12.0,3,5,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1328,34,0,9,2,1329,1,0,2,48760,2.0,21,1,14.0,3,11,5,8,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1329,36,0,7,3,1330,1,0,1,26900,0.0,11,0,10.0,1,9,2,8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1330,36,0,1,3,1331,1,1,2,175670,5.0,13,0,7.0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1331,43,0,3,4,1332,1,0,1,24080,1.0,12,1,25.0,3,25,4,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1332,30,0,10,3,1333,1,1,3,28140,1.0,24,0,10.0,2,10,0,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1333,33,0,7,3,1334,1,0,2,112450,0.0,21,0,8.0,3,7,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1334,56,1,15,3,1335,1,0,2,33120,9.0,19,0,7.0,1,5,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1335,51,0,3,2,1336,1,1,2,190490,7.0,14,1,23.0,2,20,15,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1336,31,1,2,4,1337,1,1,3,21410,4.0,20,0,12.0,2,7,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1337,26,0,17,3,1338,1,1,2,57690,1.0,19,0,5.0,4,5,4,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1338,58,1,2,2,1339,1,1,1,43850,1.0,13,1,40.0,2,40,15,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1339,19,1,5,2,1340,1,0,1,53320,1.0,23,1,0.0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1340,22,0,29,4,1341,1,0,1,46630,0.0,13,1,3.0,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1341,49,0,2,3,1342,1,1,1,47240,1.0,11,1,16.0,3,15,5,11,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1342,43,0,2,2,1343,1,0,1,32110,4.0,13,0,18.0,2,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1343,50,0,19,4,1344,1,0,2,53770,4.0,14,1,16.0,3,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1344,31,1,15,1,1345,1,1,2,40660,3.0,22,0,4.0,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1345,41,0,17,2,1346,1,0,1,52080,3.0,11,3,12.0,2,9,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1346,26,0,17,4,1347,1,0,2,48770,1.0,13,1,8.0,5,8,5,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1347,36,0,25,1,1348,1,0,2,31170,6.0,21,1,7.0,2,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1348,51,1,6,3,1349,1,1,1,15690,2.0,11,0,18.0,2,4,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1349,39,0,7,3,1350,1,1,1,196580,4.0,13,1,17.0,3,15,5,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1350,25,0,29,1,1351,1,1,3,30690,2.0,14,1,6.0,3,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1351,30,0,21,1,1352,1,0,2,104350,0.0,11,0,12.0,5,11,4,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1352,32,1,2,4,1353,1,1,2,41480,7.0,15,0,10.0,0,5,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1353,45,0,2,1,1354,1,1,2,57680,5.0,23,1,9.0,4,6,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1354,38,0,7,4,1355,1,1,2,50420,3.0,16,1,19.0,4,3,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1355,30,0,13,3,1356,1,1,2,57700,1.0,16,1,5.0,2,5,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1356,32,0,2,3,1357,1,0,3,77560,0.0,21,0,9.0,3,8,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1357,30,0,1,3,1358,1,1,3,103060,5.0,13,0,8.0,5,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1358,30,0,9,3,1359,1,0,2,39360,0.0,11,1,6.0,3,5,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1359,41,0,10,2,1360,1,1,3,79450,4.0,12,1,21.0,6,7,7,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1360,41,0,10,4,1361,1,0,4,57430,2.0,12,3,7.0,2,5,1,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1361,19,0,1,3,1362,1,1,5,152020,1.0,18,3,1.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1362,40,0,26,4,1363,1,0,2,54400,1.0,12,1,20.0,2,20,2,13,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1363,35,0,8,1,1364,1,1,3,37600,1.0,14,3,10.0,2,10,0,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1364,53,0,14,2,1365,1,1,5,35170,2.0,12,1,13.0,1,7,4,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1365,45,0,1,4,1366,1,0,1,25800,8.0,17,3,20.0,3,17,0,15,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1366,32,0,2,2,1367,1,1,1,21660,1.0,19,1,9.0,4,9,3,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1367,29,0,10,4,1368,1,0,3,58690,1.0,11,1,10.0,6,10,0,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1368,51,0,1,3,1369,1,1,3,80080,2.0,15,1,10.0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1369,58,0,3,3,1370,1,1,1,52060,4.0,11,3,9.0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1370,40,0,11,2,1371,1,0,4,52950,7.0,18,0,15.0,4,12,2,11,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1371,34,0,24,4,1372,1,0,2,164130,6.0,16,0,6.0,1,4,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1372,22,0,3,3,1373,1,0,1,132690,1.0,25,1,2.0,2,2,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1373,27,0,3,3,1374,1,0,1,27830,6.0,16,1,6.0,2,2,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1374,28,0,4,4,1375,1,0,2,54330,1.0,13,1,5.0,4,5,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1375,57,0,3,3,1376,1,0,2,20130,3.0,14,1,12.0,5,5,1,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1376,27,0,2,3,1377,1,0,1,139660,1.0,19,0,1.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1377,50,0,4,3,1378,1,1,2,43740,3.0,15,1,21.0,5,5,4,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1378,41,0,7,4,1379,1,0,4,68420,4.0,12,1,13.0,3,9,1,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1379,30,0,1,4,1380,1,1,1,174260,2.0,12,1,12.0,0,10,7,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1380,38,0,1,1,1381,1,0,2,176030,4.0,16,0,12.0,0,8,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1381,32,0,20,3,1382,1,1,1,45810,3.0,14,1,8.0,3,5,1,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1382,27,0,5,4,1383,1,0,2,47350,0.0,13,0,6.0,2,5,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1383,19,1,10,2,1384,1,0,2,41870,0.0,22,1,1.0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1384,36,0,25,3,1385,1,1,2,55050,4.0,21,2,13.0,3,8,7,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1385,30,0,1,3,1386,1,1,1,54700,1.0,18,1,12.0,2,12,6,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1386,45,0,24,2,1387,1,0,2,54760,4.0,13,1,9.0,3,5,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1387,56,0,4,3,1388,1,0,4,25870,4.0,12,0,19.0,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1388,33,0,2,2,1389,1,0,1,24400,0.0,18,3,4.0,4,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1389,19,1,8,2,1390,1,0,2,159720,1.0,21,0,1.0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1390,46,0,10,3,1391,1,1,2,153790,1.0,12,0,24.0,1,24,15,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1391,38,0,4,4,1392,1,0,1,70820,1.0,14,0,2.0,3,2,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1392,31,0,2,5,1393,1,0,2,27280,8.0,11,0,7.0,3,4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1393,34,0,9,3,1394,1,1,2,53680,2.0,14,1,9.0,2,3,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1394,41,1,18,4,1395,1,0,5,53470,1.0,24,1,4.0,1,4,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1395,50,0,19,4,1396,1,0,3,31950,2.0,11,0,5.0,4,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1396,53,0,1,2,1397,1,0,1,39890,1.0,13,0,5.0,2,4,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1397,33,0,4,3,1398,1,0,1,33060,1.0,11,3,8.0,6,8,1,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1398,40,0,11,3,1399,1,1,2,70050,1.0,20,2,21.0,2,20,9,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1399,55,0,6,1,1400,1,1,2,26550,8.0,17,0,36.0,0,24,2,15,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1400,34,0,7,4,1401,1,1,1,13930,1.0,11,2,10.0,4,10,1,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1401,51,0,4,2,1402,1,0,2,25700,3.0,18,0,21.0,2,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1402,52,0,2,4,1403,1,1,2,35370,0.0,11,1,34.0,3,33,11,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1403,27,0,15,3,1404,1,0,1,39860,1.0,12,2,7.0,3,7,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1404,35,1,2,4,1405,1,1,2,108830,3.0,12,0,8.0,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1405,43,0,6,2,1406,1,0,1,20280,4.0,20,1,7.0,2,5,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1406,45,0,9,2,1407,1,1,1,95250,9.0,19,0,22.0,3,20,11,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1407,37,0,7,3,1408,1,1,1,29290,1.0,12,0,8.0,2,8,1,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1408,35,0,1,3,1409,1,0,2,22750,5.0,13,0,10.0,2,6,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1409,42,0,1,1,1410,1,0,2,78790,2.0,11,1,11.0,2,5,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1410,38,0,8,2,1411,1,0,5,49300,9.0,14,0,14.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1411,38,0,25,1,1412,1,1,1,78470,3.0,14,1,9.0,3,7,1,7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1412,27,0,13,4,1413,1,0,1,44010,5.0,13,0,6.0,4,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1413,49,0,23,1,1414,1,1,2,92410,1.0,19,1,7.0,5,7,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1414,34,0,7,2,1415,1,0,4,29740,1.0,23,0,5.0,2,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1415,40,0,23,3,1416,1,1,1,45020,8.0,12,2,15.0,0,7,3,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1416,38,1,6,4,1417,1,1,3,107480,7.0,15,0,17.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1417,29,1,10,2,1418,1,1,2,15550,1.0,19,2,10.0,2,10,1,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1418,22,0,1,3,1419,1,1,4,129360,1.0,11,2,4.0,3,4,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1419,36,0,1,3,1420,1,1,2,23050,1.0,17,0,8.0,3,8,1,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1420,40,0,28,2,1421,1,0,1,167040,9.0,22,0,5.0,2,3,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1421,46,0,25,1,1422,1,0,5,34330,7.0,18,0,17.0,3,4,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1422,32,1,5,3,1423,1,0,1,34770,1.0,11,0,14.0,2,14,9,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1423,30,0,17,4,1424,1,0,2,64300,1.0,12,1,12.0,2,11,5,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1424,27,0,18,2,1425,1,1,1,65160,1.0,19,1,7.0,4,7,0,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1425,51,0,2,1,1426,1,1,1,39070,5.0,13,0,16.0,2,10,4,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1426,30,1,10,4,1427,1,1,2,55620,5.0,13,0,8.0,3,5,0,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1427,41,0,1,3,1428,1,0,2,68830,3.0,19,2,16.0,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1428,30,1,3,2,1429,1,0,2,28620,5.0,14,0,9.0,2,6,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1429,29,1,2,3,1430,1,0,1,49780,0.0,13,0,7.0,3,6,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1430,45,0,2,3,1431,1,1,2,103680,6.0,12,2,23.0,2,19,12,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1431,54,0,8,2,1432,1,1,2,61340,2.0,19,0,16.0,2,6,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1432,36,0,16,4,1433,1,0,1,67350,8.0,25,2,16.0,3,13,3,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1433,33,0,9,1,1434,1,1,3,32950,6.0,22,2,7.0,2,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1434,37,0,2,4,1435,1,0,2,52380,1.0,15,1,10.0,5,10,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1435,38,0,1,2,1436,1,0,4,64720,0.0,12,0,17.0,4,16,5,13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1436,31,0,4,1,1437,1,1,3,96100,0.0,11,1,6.0,2,5,1,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1437,59,0,5,3,1438,1,1,3,198330,3.0,13,0,7.0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1438,37,0,2,3,1439,1,1,2,97560,4.0,19,0,13.0,2,9,5,8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1439,29,0,15,4,1440,1,1,1,49680,1.0,19,3,11.0,4,11,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1440,35,0,19,3,1441,1,1,1,21450,1.0,13,0,10.0,6,10,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1441,29,1,7,1,1442,1,1,1,21800,1.0,21,0,4.0,2,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1442,52,0,1,2,1443,1,1,4,83460,7.0,14,0,6.0,5,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1443,42,0,7,4,1444,1,1,2,34450,1.0,11,2,22.0,2,22,11,15,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1444,59,0,4,4,1445,1,0,1,27600,8.0,11,0,7.0,3,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1445,50,0,11,2,1446,1,0,2,62940,3.0,23,1,32.0,2,7,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1446,33,1,11,4,1447,1,0,1,71400,5.0,21,0,8.0,2,5,0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1447,43,0,1,3,1448,1,1,2,29320,5.0,24,0,22.0,3,17,1,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1448,33,1,1,3,1449,1,0,2,51470,7.0,11,0,13.0,2,9,1,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1449,52,0,2,3,1450,1,0,1,45070,1.0,14,0,33.0,3,33,15,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1450,32,0,13,4,1451,1,1,3,85640,2.0,16,1,6.0,2,4,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1451,32,1,23,1,1452,1,0,3,24680,0.0,11,0,4.0,2,3,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1452,39,0,26,4,1453,1,0,2,81610,7.0,12,1,7.0,2,3,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1453,32,0,2,4,1454,1,0,4,21090,0.0,13,1,4.0,3,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1454,41,0,29,3,1455,1,1,2,52940,2.0,15,0,17.0,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1455,40,0,2,3,1456,1,0,1,27180,1.0,14,1,9.0,4,9,4,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1456,45,0,18,1,1457,1,1,2,58110,0.0,14,0,25.0,4,24,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1457,31,0,7,4,1458,1,0,1,24370,9.0,14,1,9.0,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1458,33,0,2,4,1459,1,1,1,27660,1.0,12,1,2.0,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1459,34,0,26,3,1460,1,1,1,190380,6.0,13,0,13.0,3,11,5,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1460,37,0,22,5,1461,1,1,2,30550,2.0,14,3,17.0,3,3,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1461,45,0,21,1,1462,1,0,3,22890,4.0,13,0,9.0,3,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1462,37,1,2,3,1463,1,0,1,40010,6.0,11,1,17.0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1463,39,0,22,3,1464,1,1,1,129650,0.0,19,1,20.0,2,19,11,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1464,29,0,4,3,1465,1,1,2,35390,1.0,18,0,6.0,2,6,1,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1465,42,0,5,4,1466,1,1,1,60290,3.0,17,1,10.0,5,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1466,29,0,2,4,1467,1,0,1,26790,2.0,15,0,10.0,2,3,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1467,25,0,25,2,1468,1,0,2,37020,0.0,20,0,5.0,4,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1468,42,0,18,2,1469,1,0,1,23980,0.0,14,1,10.0,2,9,7,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1469,40,0,28,3,1470,1,0,2,54680,0.0,12,0,22.0,6,21,3,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1470,51,0,6,2,1471,1,1,1,131160,1.0,11,0,1.0,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1471,31,1,10,1,1472,1,1,1,41890,0.0,23,1,6.0,3,5,1,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1472,32,0,17,4,1473,1,0,4,193280,1.0,15,3,5.0,2,5,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1473,38,0,2,5,1474,1,0,3,83210,3.0,11,3,13.0,5,8,7,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1474,32,0,10,1,1475,1,0,1,23420,4.0,12,2,9.0,2,6,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1475,46,0,8,3,1476,1,1,4,40710,3.0,13,0,28.0,5,7,7,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1476,28,1,11,2,1477,1,0,2,58130,2.0,20,1,5.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1477,29,0,18,3,1478,1,0,2,31430,2.0,22,3,10.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1478,31,0,1,3,1479,1,0,3,20440,0.0,21,0,10.0,2,9,7,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1479,25,0,7,4,1480,1,1,4,134640,1.0,13,1,6.0,2,6,1,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1480,45,0,17,2,1481,1,0,2,79910,0.0,13,2,21.0,2,20,4,10,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1481,36,0,28,1,1482,1,0,1,33770,0.0,12,2,16.0,2,15,10,11,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
