,Age,Attrition,DistanceFromHome,Education,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,average_m_rating,MeanWorkingTime
567,29,0,4,2,1,2,65400,1.0,22,0,10.0,2,10,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2.0,4.0,2.0,2.5,10.877338517499998
568,38,0,1,3,1,1,38160,1.0,13,2,7.0,2,7,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0,3.0,4.0,2.5,6.610716945555556
569,28,0,6,4,0,1,52530,1.0,15,0,3.0,2,3,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3.0,3.0,3.0,3.0,10.604045344166668
570,18,1,2,4,0,3,109650,1.0,18,0,0.0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,3.0,3.0,3.5,7.648308825277778
571,33,1,3,2,0,1,49360,0.0,14,0,6.0,2,5,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,1.0,3.0,2.5,8.47058348
572,41,0,4,2,0,2,25430,3.0,12,0,6.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,4.0,3.0,3.0,8.427474456111112
573,31,1,10,3,1,1,53040,1.0,17,0,2.0,3,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3.0,3.0,2.0,3.5,7.086695290277778
574,37,0,23,3,0,3,166590,7.0,16,1,10.0,2,6,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,4.0,3.0,3.0,8.152165536388889
575,27,0,6,2,1,1,42600,1.0,11,2,4.0,2,4,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0,3.0,3.0,7.279661544722222
576,34,0,1,1,1,2,24760,1.0,19,0,6.0,2,6,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0,3.0,2.0,3.0,7.102790298333334
577,35,0,6,3,1,3,31020,1.0,13,1,6.0,3,5,1,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,2.5,6.878349219166666
578,29,1,6,3,0,1,22440,1.0,12,3,11.0,5,11,3,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,1.0,1.0,2.0,6.597067865833334
579,40,0,2,4,0,4,75960,9.0,11,0,20.0,0,18,2,13,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,3.0,2.0,2.0,6.783936984722223
580,42,1,2,4,0,1,22850,0.0,16,0,22.0,3,21,13,14,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.0,1.0,2.0,2.0,7.712073450833333
581,42,0,1,2,0,4,30340,7.0,21,1,9.0,3,6,1,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1.0,4.0,3.0,7.804304746111111
582,35,0,5,3,0,1,57150,6.0,24,2,10.0,0,8,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0,3.0,3.5,6.964288362222223
583,24,0,7,4,1,1,25760,8.0,17,3,6.0,3,4,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.0,2.0,3.0,3.0,7.894406363888889
584,28,1,15,4,0,2,41970,1.0,13,0,1.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,4.0,2.0,2.0,10.23892611527778
585,26,0,1,4,0,2,143360,1.0,21,1,8.0,3,8,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,4.0,3.0,3.5,7.623054815555555
586,30,0,7,2,1,1,34480,1.0,11,0,10.0,3,10,1,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,2.728246013667426,3.0,3.0,7.675462448055556
587,40,0,26,4,0,2,194060,3.0,20,3,16.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,4.0,1.0,3.5,9.942457262222224
588,35,0,18,5,1,2,65380,2.0,16,1,15.0,3,7,6,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.0,4.0,3.0,6.809436196944445
589,34,0,6,2,0,1,43060,0.0,11,0,14.0,2,13,4,9,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1.0,3.0,3.0,7.401497890277778
590,35,0,3,3,1,2,22580,1.0,11,1,2.0,2,2,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,4.0,4.0,3.0,7.96393547
591,43,1,5,3,1,3,45220,8.0,15,1,7.0,3,4,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,3.0,2.0,3.0,7.919954801666667
592,32,0,11,2,1,2,44870,1.0,11,0,1.0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.0,3.0,2.5,7.012939898611111
593,56,0,3,2,0,2,44490,4.0,15,0,28.0,3,5,4,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0,1.0,3.0,2.0,6.790364973888889
594,29,0,26,1,0,1,22180,1.0,24,1,10.0,1,10,0,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,4.0,3.0,3.5,7.484005131111111
595,19,0,23,4,0,2,191970,1.0,12,0,1.0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,1.0,3.0,3.0,7.416492489999999
596,45,0,22,3,1,2,132120,4.0,13,0,7.0,4,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,3.0,2.0,3.0,8.723045696388889
597,37,0,14,4,0,3,65770,1.0,13,0,14.0,1,14,3,11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.0,2.0,2.0,6.876232969444445
598,20,0,6,3,0,5,83920,1.0,17,0,2.0,5,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,3.0,2.0,3.0,6.5925712716666665
599,44,1,6,2,0,3,45580,1.0,13,1,6.0,2,6,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,3.0,3.0,2.0,10.397255648055555
600,53,0,6,4,0,1,40310,3.0,12,1,26.0,3,7,4,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,3.0,3.0,2.5,6.0155327575
601,29,0,23,3,0,1,79690,0.0,14,0,6.0,3,5,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,4.0,2.0,3.0,8.89539809611111
602,22,1,22,4,0,1,26540,0.0,24,0,1.0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0,4.0,3.0,3.0,9.893448171666666
603,46,0,2,3,0,2,165550,8.0,14,2,28.0,4,26,15,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1.0,3.0,3.0,5.930266394999999
604,44,0,20,3,0,1,45560,2.0,13,0,6.0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4.0,3.0,3.0,3.0,6.02031555861111
605,33,0,28,4,1,1,60910,1.0,15,0,5.0,6,5,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,3.0,3.0,2.0,8.051615503611112
606,41,1,12,3,0,2,195660,6.0,16,0,5.0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1.0,1.0,3.5,6.939361597777778
607,30,0,20,3,0,3,48100,8.0,18,0,8.0,3,4,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3.0,1.0,3.0,2.5,7.578657813333334
608,40,0,9,3,0,1,45230,5.0,16,1,5.0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.0,2.0,3.0,3.5,6.750788952222223
609,50,0,25,4,1,2,32020,2.0,24,1,32.0,2,2,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,1.0,2.761436413540713,3.5,7.235189029444444
610,28,0,6,3,0,2,23510,1.0,16,0,6.0,4,6,3,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,1.0,3.0,3.0,7.178372766666667
611,46,0,8,4,0,3,17020,5.0,21,0,25.0,2,4,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,2.0,3.0,3.5,7.329180541111111
612,35,0,4,4,0,1,180410,3.0,20,1,15.0,3,7,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.0,1.0,3.0,3.0,8.170043064444444
613,24,1,28,4,0,3,28860,1.0,19,1,1.0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,2.0,1.0,3.0,7.200434991666667
614,33,0,9,2,1,1,20970,1.0,14,2,10.0,5,10,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,3.0,2.0,2.5,6.167020783333333
615,36,0,9,2,0,2,119350,1.0,11,3,7.0,6,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0,3.0,3.0,3.5,6.820846494444444
616,30,0,29,3,0,1,25460,1.0,14,1,10.0,2,10,8,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3.0,3.0,2.0,3.0,6.2743764875000005
617,44,0,3,4,0,2,25640,1.0,12,3,20.0,3,20,13,17,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,3.0,2.0,7.488788546944445
618,20,0,18,4,0,1,84120,1.0,13,0,2.0,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,4.0,3.0,2.5,6.152098222777778
619,46,0,9,1,1,1,141180,2.0,22,0,12.0,3,6,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4.0,4.0,2.0,3.5,6.212184022777778
620,42,0,5,4,0,5,170460,7.0,11,0,10.0,3,4,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,1.0,4.0,2.5,7.578505878611111
621,60,0,2,2,0,2,25640,0.0,14,1,12.0,3,11,1,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2.0,4.0,3.0,3.0,8.59405609611111
622,32,0,10,3,1,1,102660,1.0,11,0,2.0,3,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.0,2.0,3.0,3.0,7.205364819444444
623,32,0,9,3,1,2,50700,4.0,12,1,10.0,6,8,0,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,3.0,3.0,3.0,8.388599554166667
624,36,0,3,2,0,4,178610,2.0,18,0,17.0,2,7,7,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3.0,1.0,3.0,2.5,8.073472098333333
625,33,0,26,2,0,1,42300,0.0,12,0,15.0,0,14,4,10,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,4.0,3.0,3.0,6.598029595833334
626,40,0,1,3,1,2,37800,7.0,12,0,7.0,2,5,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,2.0,4.0,2.0,7.476330239722222
627,25,0,6,2,1,1,27680,0.0,22,1,5.0,0,4,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,4.0,3.0,3.5,8.025657745277778
628,30,0,9,3,1,1,90710,0.0,19,1,12.0,2,11,5,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.0,2.0,3.0,2.5,8.56119531611111
629,42,0,8,2,0,1,106480,3.0,13,1,20.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,1.0,3.0,3.0,9.404313509722224
630,35,0,1,1,0,2,136100,4.0,22,2,16.0,4,13,4,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,4.0,2.0,3.0,10.019330669444445
631,27,0,7,3,0,3,34080,1.0,24,0,9.0,2,9,6,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,2.0,3.5,8.372157931666667
632,54,0,9,2,0,2,29830,7.0,14,1,33.0,2,5,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0,3.0,1.0,2.5,6.381757368333334
633,44,0,4,4,0,5,76320,1.0,21,0,10.0,3,10,7,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,4.0,3.0,3.5,6.108244743333334
634,19,1,2,2,0,3,98240,1.0,18,0,1.0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,2.0,4.0,3.0,8.581230803611112
635,29,0,19,4,0,1,99500,1.0,20,0,3.0,3,3,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,4.0,3.0,3.5,7.460245677777778
636,54,0,9,4,0,2,20930,3.0,19,0,36.0,2,10,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,4.0,3.0,3.0,7.638600489722222
637,31,0,21,3,0,2,99800,1.0,12,0,6.0,1,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,1.0,2.0,3.0,8.66109415638889
638,31,0,24,1,1,1,38940,1.0,12,0,10.0,3,10,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,1.0,3.0,3.5,7.277262854166667
639,59,0,3,4,0,1,40510,5.0,16,3,13.0,3,6,0,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,4.0,3.0,3.0,7.191240283055556
640,43,0,11,2,0,3,168350,3.0,17,1,25.0,3,8,0,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,4.0,3.0,3.0,6.402974106111111
641,49,0,14,4,0,2,62300,2.0,14,0,23.0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,3.0,4.0,2.5,6.838358670555556
642,36,0,5,2,1,1,47170,1.0,19,1,12.0,3,11,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.0,2.0,2.0,3.0,6.189588913055556
643,48,0,1,4,1,2,132370,5.0,13,1,7.0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,2.0,2.0,3.5,6.073506298333333
644,27,0,6,4,0,2,37550,1.0,19,0,5.0,2,5,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,3.0,3.0,3.0,7.883378189722222
645,29,0,17,4,0,1,65820,1.0,19,1,6.0,3,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3.0,4.0,3.0,3.0,8.720705415555557
646,48,0,1,1,0,2,74060,6.0,14,2,25.0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,4.0,4.0,3.0,6.272164784444445
647,29,0,3,3,1,2,48050,2.0,16,1,9.0,2,7,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0,4.0,2.0,3.0,6.862688761111111
648,34,0,9,4,1,2,27410,0.0,15,1,2.0,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.0,3.0,2.0,3.0,5.647294227777778
649,44,0,4,3,1,1,42620,7.0,18,0,26.0,2,22,3,10,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,2.0,3.0,3.0,7.528510660555556
650,33,0,8,2,1,2,161840,0.0,13,1,10.0,2,9,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,3.0,3.0,3.5,10.23497219
651,19,0,2,4,0,3,115570,1.0,22,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4.0,3.0,3.5,10.734074502222224
652,23,0,2,3,0,3,18780,1.0,13,1,1.0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.0,3.0,3.0,3.0,7.714578503333334
653,25,1,1,1,0,1,109320,1.0,11,1,1.0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,4.0,3.0,3.0,9.322125752777778
654,26,0,9,3,0,2,68110,1.0,11,1,8.0,4,8,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,4.0,2.0,3.0,8.680964542222222
655,45,1,12,3,0,2,43060,2.0,11,2,26.0,3,24,1,11,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,2.0,3.0,3.0,9.922702741666669
656,55,0,27,3,1,2,48590,1.0,24,1,34.0,3,33,15,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,2.0,3.0,4.0,9.537291533888888
657,21,1,20,2,1,4,53370,1.0,14,1,2.0,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,3.0,1.0,3.0,7.349733703055556
658,46,0,1,4,0,1,23400,2.0,13,1,26.0,2,11,0,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,2.0,3.0,2.0,6.883947992222222
659,34,0,13,4,0,3,74910,0.0,14,1,4.0,3,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.0,1.0,3.0,2.5,9.052603802222222
660,51,0,14,3,0,2,105270,4.0,14,0,31.0,3,29,11,10,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,2.0,2.0,3.0,10.588116306388889
661,59,0,4,2,0,2,165950,6.0,21,1,25.0,2,9,5,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.0,2.0,3.5,6.9523064775
662,34,0,14,4,1,3,88340,4.0,13,1,15.0,1,11,5,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.0,4.0,3.0,6.841101509722222
663,28,0,2,3,1,1,55770,0.0,19,0,5.0,3,4,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,3.0,2.0,3.0,10.241979130833334
664,44,0,3,4,0,2,47070,1.0,17,0,26.0,4,25,14,13,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.0,2.0,2.0,7.660305502222222
665,34,0,1,3,0,2,24000,4.0,18,1,14.0,3,10,1,8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.0,2.0,4.0,3.0,7.656907731944445
666,35,0,9,3,0,4,98240,0.0,19,0,4.0,2,3,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,3.0,3.0,3.0,10.393979391944445
667,42,0,23,4,1,1,64470,6.0,13,0,18.0,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,2.0,3.0,3.0,8.6479006475
668,43,0,7,2,1,1,195020,3.0,18,2,23.0,3,21,15,17,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,4.0,4.0,3.5,6.481043703055556
669,36,0,2,4,0,1,27250,9.0,21,1,18.0,4,16,5,12,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,2.0,3.0,3.0,10.492371379722222
670,44,1,21,4,1,2,62720,1.0,19,1,10.0,3,10,0,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,4.0,3.0,3.0,6.216187698055555
671,28,0,2,3,1,2,21270,1.0,14,0,2.0,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0,4.0,3.0,3.0,9.306513795
672,51,0,21,4,0,2,182000,0.0,17,0,8.0,3,7,7,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,3.0,2.0,3.0,6.822620265833334
673,30,0,2,4,0,1,20960,7.0,11,3,10.0,2,8,1,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3.0,3.0,3.0,8.703149897777777
674,29,1,29,4,1,1,28860,3.0,13,0,10.0,4,7,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,3.0,3.0,3.0,8.093966126666666
675,28,0,1,4,1,2,20330,2.0,15,1,5.0,5,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4.0,1.0,2.0,3.0,6.730697934166667
676,25,0,18,2,0,1,36220,1.0,25,0,2.0,0,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,2.0,2.0,3.5,8.008306890277778
677,32,0,10,4,1,1,42330,1.0,11,0,10.0,5,10,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,4.0,4.0,3.0,7.208355063333333
678,45,0,19,3,0,3,36810,3.0,17,1,22.0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.7236031927023947,2.0,3.0,3.0,6.346500309444444
679,39,0,29,1,1,1,54600,6.0,13,2,21.0,3,19,15,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3.0,2.0,3.0,3.0,7.895034762222223
680,58,0,27,3,0,2,21870,1.0,18,1,2.0,1,2,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,3.0,3.0,2.0,6.254156420277778
681,32,1,5,3,1,1,96020,1.0,13,1,10.0,3,10,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,3.0,3.0,3.0,6.141735173333333
682,39,1,18,2,0,2,28360,0.0,20,0,6.0,3,5,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,1.0,3.0,3.0,7.782194293888889
683,30,0,9,1,0,4,40890,0.0,18,0,10.0,2,9,6,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,4.0,3.0,3.5,6.586094166944444
684,36,0,1,3,0,2,166270,3.0,12,0,10.0,5,7,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.0,3.0,3.0,2.5,6.639663948888889
685,46,0,4,3,0,1,26190,6.0,12,1,10.0,3,7,5,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.0,1.0,4.0,2.5,7.367642251111111
686,28,0,1,3,0,5,56790,0.0,13,0,10.0,2,9,7,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,4.0,3.0,2.5,8.083988916666668
687,50,0,20,2,1,5,154020,4.0,21,0,25.0,3,3,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,1.0,3.0,3.0,10.477852516388888
688,40,1,8,1,0,1,59850,2.0,13,3,9.0,1,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.0,2.0,3.0,2.5,9.452733148333332
689,52,1,3,2,0,3,25790,9.0,19,1,10.0,1,8,7,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,3.0,9.96348741888889
690,30,0,6,4,1,1,30410,1.0,11,1,9.0,2,9,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,1.0,3.0,2.5,10.279646356666667
691,39,0,26,1,0,2,34470,0.0,14,0,9.0,5,8,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,3.0,3.0,3.0,5.979205536388889
692,31,0,1,2,0,1,195130,1.0,12,1,10.0,1,10,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,3.0,2.0,2.5,9.926834720833334
693,41,0,6,3,1,1,27730,1.0,11,0,19.0,3,19,11,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,2.0,3.0,3.0,7.989052758611111
694,31,1,3,1,0,1,71040,1.0,14,1,3.0,3,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,2.0,4.0,3.0,9.20350866638889
695,44,1,5,3,0,1,63220,4.0,11,1,10.0,2,3,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,1.0,4.0,3.0,6.164957910555556
696,42,0,4,3,0,2,20830,0.0,12,2,21.0,3,20,2,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,3.0,2.0,2.5,9.4873294675
697,55,0,11,3,0,2,83810,4.0,15,1,23.0,3,19,9,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.0,3.0,3.0,3.0,6.617177213333333
698,56,0,3,2,1,3,26910,6.0,16,1,36.0,6,7,7,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,2.0,3.0,3.0,7.795192420833334
699,40,0,1,1,0,1,42860,9.0,15,0,6.0,6,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,3.0,3.0,3.0,7.314160918611112
700,34,0,3,2,0,2,26590,0.0,24,3,10.0,2,9,1,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,4.0,2.0,3.5,7.3452540880555555
701,40,0,4,3,0,2,94340,1.0,13,1,9.0,3,9,8,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,4.0,3.0,2.5,5.887336349722222
702,41,0,1,4,1,2,55610,0.0,11,0,10.0,2,9,1,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3.0,1.0,3.0,2.5,7.604283709722222
703,35,0,1,2,0,2,66460,1.0,13,1,9.0,2,9,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.0,3.0,3.0,2.5,9.301642239444446
704,51,0,18,2,0,4,77250,1.0,13,1,33.0,2,33,0,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.0,2.0,3.0,3.0,9.460924585833332
705,38,0,2,4,1,1,107250,3.0,18,0,11.0,5,7,1,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1.0,3.0,2.5,6.884579296388888
706,34,0,4,3,0,2,88470,1.0,16,0,10.0,3,10,9,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.0,1.0,4.0,3.5,7.127817135
